time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error
0,-50,0,348.5,0,0,0,73.5159606933594,81.9942321777344,60.3182067871094,66.0498657226562,79.1405944824219,64.9370422363281,73.3592071533203,81.9102554321289,60.0074577331543,65.9848327636719,79.026985168457,64.5409088134766,0.156753540039062,0.0839767456054688,0.310749053955078,0.065032958984375,0.113609313964844,0.396133422851562
0.0199995040893555,-49.8400039672852,0,348.5,0,0,0,73.4862365722656,81.9383239746094,60.3303833007812,66.0436096191406,79.0934448242188,64.9343566894531,73.1179809570312,81.6746978759766,59.7529640197754,65.7441024780273,78.8117141723633,64.2811813354492,0.368255615234375,0.263626098632812,0.577419281005859,0.299507141113281,0.281730651855469,0.653175354003906
0.0500001907348633,-49.5999984741211,0,348.5,0,0,0,73.4417419433594,81.8546142578125,60.3487548828125,66.034423828125,79.0228271484375,64.9304809570312,72.8340759277344,81.3875961303711,59.5176162719727,65.5553131103516,78.5604248046875,64.0506973266602,0.607666015625,0.467018127441406,0.831138610839844,0.479110717773438,0.46240234375,0.879783630371094
0.0799999237060547,-49.3600006103516,0,348.5,0,0,0,73.3973693847656,81.77099609375,60.3672790527344,66.0253601074219,78.9523315429688,64.9267272949219,72.7146682739258,81.3091735839844,59.4539642333984,65.4815216064453,78.4819412231445,63.9943237304688,0.682701110839844,0.461822509765625,0.913314819335938,0.543838500976562,0.470390319824219,0.932403564453125
0.109999656677246,-49.120002746582,0,348.5,0,0,0,73.3532104492188,81.6875305175781,60.385986328125,66.0164794921875,78.8820190429688,64.9231872558594,72.7549285888672,81.2129058837891,59.6054534912109,65.4600296020508,78.5157470703125,64.0957565307617,0.598281860351562,0.474624633789062,0.780532836914062,0.556449890136719,0.36627197265625,0.827430725097656
0.139999389648438,-48.8800048828125,0,348.5,0,0,0,73.3091735839844,81.6042175292969,60.4048461914062,66.0077514648438,78.8118286132812,64.9197692871094,72.9104309082031,81.2187271118164,59.7406044006348,65.5247039794922,78.690185546875,64.2706527709961,0.39874267578125,0.385490417480469,0.664241790771484,0.483047485351562,0.12164306640625,0.649116516113281
0.170000076293945,-48.6399993896484,0,348.5,0,0,0,73.2652587890625,81.5210266113281,60.4238891601562,65.9991760253906,78.7417602539062,64.9165344238281,73.4280014038086,81.2201614379883,59.8290252685547,65.6554336547852,78.8163681030273,64.3893280029297,-0.162742614746094,0.300865173339844,0.594863891601562,0.343742370605469,-0.0746078491210938,0.527206420898438
0.199999809265137,-48.4000015258789,0,348.5,0,0,0,73.2215576171875,81.43798828125,60.4430847167969,65.9907836914062,78.6718444824219,64.9134521484375,73.2269134521484,81.1853637695312,59.926700592041,65.6637420654297,78.9666213989258,64.5674438476562,-0.0053558349609375,0.25262451171875,0.516384124755859,0.327041625976562,-0.294776916503906,0.34600830078125
0.229999542236328,-48.1600036621094,0,348.5,0,0,0,73.177978515625,81.3550720214844,60.4624328613281,65.9825439453125,78.6020812988281,64.9105529785156,73.1660461425781,81.2301788330078,60.1176490783691,65.6766128540039,78.9567794799805,64.7339935302734,0.011932373046875,0.124893188476562,0.344783782958984,0.305931091308594,-0.354698181152344,0.176559448242188
0.260000228881836,-47.9199981689453,0,348.5,0,0,0,73.134521484375,81.2723083496094,60.4819641113281,65.9744567871094,78.532470703125,64.9077758789062,73.0966796875,81.2422561645508,60.1588973999023,65.7143325805664,79.0146789550781,64.7859420776367,0.037841796875,0.0300521850585938,0.323066711425781,0.260124206542969,-0.482208251953125,0.121833801269531
0.289999961853027,-47.6800003051758,0,348.5,0,0,0,73.0912780761719,81.1896667480469,60.5016479492188,65.966552734375,78.4630126953125,64.9052124023438,73.1261596679688,81.2803115844727,60.231143951416,65.726936340332,78.9719314575195,64.8009643554688,-0.034881591796875,-0.0906448364257812,0.270503997802734,0.239616394042969,-0.508918762207031,0.104248046875
0.319999694824219,-47.4400024414062,0,348.5,0,0,0,73.0481567382812,81.107177734375,60.521484375,65.9588012695312,78.3936767578125,64.9027709960938,73.0249557495117,81.2051773071289,60.2160263061523,65.6809158325195,78.995002746582,64.7977676391602,0.0232009887695312,-0.0979995727539062,0.305458068847656,0.277885437011719,-0.601325988769531,0.105003356933594
0.34999942779541,-47.2000045776367,0,348.5,0,0,0,73.0051879882812,81.0247802734375,60.54150390625,65.9512023925781,78.3244934082031,64.9005126953125,72.9954986572266,81.2157440185547,60.1907081604004,65.6673812866211,78.9572830200195,64.7430191040039,0.0096893310546875,-0.190963745117188,0.350795745849609,0.283821105957031,-0.632789611816406,0.157493591308594
0.380000114440918,-46.9599990844727,0,348.5,0,0,0,72.9623718261719,80.9425659179688,60.5616455078125,65.9437866210938,78.2554321289062,64.8984069824219,73.0466232299805,81.1836624145508,60.1668472290039,65.6683654785156,78.9356689453125,64.7789611816406,-0.0842514038085938,-0.241096496582031,0.394798278808594,0.275421142578125,-0.68023681640625,0.11944580078125
0.409999847412109,-46.7200012207031,0,348.5,0,0,0,72.9197082519531,80.8604736328125,60.5820007324219,65.9364929199219,78.1865234375,64.8964538574219,73.0496978759766,81.2329559326172,60.161060333252,65.6625213623047,78.9140548706055,64.8149490356445,-0.129989624023438,-0.372482299804688,0.420940399169922,0.273971557617188,-0.727531433105469,0.0815048217773438
0.439999580383301,-46.4800033569336,0,348.5,0,0,0,72.8772277832031,80.7785034179688,60.6025085449219,65.9293823242188,78.1177673339844,64.8946838378906,73.0314102172852,81.196533203125,60.1220016479492,65.7061004638672,78.8395767211914,64.7935104370117,-0.154182434082031,-0.41802978515625,0.480506896972656,0.223281860351562,-0.721809387207031,0.101173400878906
0.469999313354492,-46.2400054931641,0,348.5,0,0,0,72.8348693847656,80.6967163085938,60.6231384277344,65.9224243164062,78.0491333007812,64.89306640625,73.0542907714844,81.2353134155273,60.1437225341797,65.6833267211914,78.6186447143555,64.8012619018555,-0.21942138671875,-0.538597106933594,0.479415893554688,0.239097595214844,-0.569511413574219,0.0918045043945312
0.5,-46,0,348.5,0,0,0,72.7926940917969,80.6150207519531,60.6439819335938,65.9156494140625,77.9806518554688,64.8916015625,73.0667266845703,81.2344284057617,60.1707801818848,65.6709289550781,78.4355392456055,64.7960739135742,-0.274032592773438,-0.619407653808594,0.473201751708984,0.244720458984375,-0.454887390136719,0.0955276489257812
