time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error
0,0,0,323.5,0,0,0,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.1766319274902,43.2119674682617,43.4658393859863,43.3579216003418,43.0865669250488,43.0662498474121,0.105777740478516,0.0704421997070312,-0.183429718017578,-0.0755119323730469,0.195842742919922,0.216159820556641
0.0199995040893555,0.00999659392982721,0,323.500122070312,0,0,0,43.2820129394531,43.2801208496094,43.2848205566406,43.2835998535156,43.28076171875,43.2838439941406,42.8705635070801,42.9935531616211,43.2344093322754,43.0966186523438,42.8463821411133,42.794506072998,0.411449432373047,0.286567687988281,0.0504112243652344,0.186981201171875,0.434379577636719,0.489337921142578
0.0500001907348633,0.0249507613480091,0,323.500793457031,0,0,0,43.2818603515625,43.2771911621094,43.2889099121094,43.285888671875,43.2787780761719,43.2864685058594,42.6814002990723,42.7667465209961,42.9734420776367,42.9390029907227,42.5136260986328,42.5629653930664,0.600460052490234,0.510444641113281,0.315467834472656,0.346885681152344,0.765151977539062,0.723503112792969
0.0799999237060547,0.0397980026900768,0,323.502014160156,0,0,0,43.2822570800781,43.2748107910156,43.2935180664062,43.2886657714844,43.27734375,43.2896118164062,42.6356010437012,42.6949501037598,42.9246025085449,42.8407325744629,42.5080604553223,42.4867095947266,0.646656036376953,0.579860687255859,0.368915557861328,0.447933197021484,0.769283294677734,0.802902221679688
0.109999656677246,0.0544752106070518,0,323.503784179688,0,0,0,43.283203125,43.2730102539062,43.298583984375,43.2919616699219,43.2764587402344,43.2932739257812,42.6486625671387,42.6283950805664,42.9065361022949,42.7543106079102,42.5386352539062,42.583251953125,0.634540557861328,0.644615173339844,0.392047882080078,0.537651062011719,0.737823486328125,0.71002197265625
0.139999389648438,0.0689192116260529,0,323.506134033203,0,0,0,43.2847290039062,43.2718200683594,43.30419921875,43.2958374023438,43.2761840820312,43.2974548339844,42.7065734863281,42.6493110656738,42.8995475769043,42.7570724487305,42.6869506835938,42.6716270446777,0.578155517578125,0.622509002685547,0.404651641845703,0.538764953613281,0.5892333984375,0.625827789306641
0.170000076293945,0.0830678269267082,0,323.509002685547,0,0,0,43.2867736816406,43.2712097167969,43.3102416992188,43.3001403808594,43.2764892578125,43.3021240234375,42.8081741333008,42.6441383361816,42.8572425842285,42.7386627197266,42.9169502258301,42.8449020385742,0.478599548339844,0.627071380615234,0.452999114990234,0.561477661132812,0.359539031982422,0.457221984863281
0.199999809265137,0.0968582257628441,0,323.512420654297,0,0,0,43.2893676757812,43.271240234375,43.3167114257812,43.3049621582031,43.2773742675781,43.3072814941406,43.0886917114258,42.6017150878906,42.8638000488281,42.7272987365723,43.093090057373,43.030876159668,0.200675964355469,0.669525146484375,0.452911376953125,0.577663421630859,0.184284210205078,0.276405334472656
0.229999542236328,0.110229797661304,0,323.516387939453,0,0,0,43.2925109863281,43.2718811035156,43.3236389160156,43.3102416992188,43.2788696289062,43.3128662109375,43.1259346008301,42.5686264038086,42.8928489685059,42.8426971435547,43.2412147521973,43.1335334777832,0.166576385498047,0.703254699707031,0.430789947509766,0.467544555664062,0.0376548767089844,0.179332733154297
0.260000228881836,0.123122878372669,0,323.520874023438,0,0,0,43.2961730957031,43.2731323242188,43.3309631347656,43.3160095214844,43.2809448242188,43.3189392089844,43.0856590270996,42.6253852844238,42.9577522277832,42.8652153015137,43.2421760559082,43.2393417358398,0.210514068603516,0.647747039794922,0.373210906982422,0.450794219970703,0.0387687683105469,0.0795974731445312
