time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error
0,0,0,323.5,0,0,0,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.1985092163086,43.388801574707,43.2929649353027,43.2989921569824,43.3899154663086,43.005485534668,0.0839004516601562,-0.106391906738281,-0.0105552673339844,-0.0165824890136719,-0.107505798339844,0.276924133300781
0.0199995040893555,0.188485935330391,0,323.701049804688,0,0,0.000438626680988818,43.4522094726562,43.4477844238281,43.5054321289062,43.513427734375,43.428955078125,43.5179138183594,42.945140838623,43.1720542907715,43.0839500427246,43.0800628662109,43.1795234680176,42.754322052002,0.507068634033203,0.275730133056641,0.421482086181641,0.433364868164062,0.249431610107422,0.763591766357422
0.0500001907348633,0.471163213253021,0,324.002319335938,0,0,0.00109644653275609,43.7069091796875,43.6957092285156,43.8396911621094,43.85986328125,43.64892578125,43.8711242675781,42.7506561279297,42.952938079834,42.8545608520508,42.8468360900879,42.9620399475098,42.6011085510254,0.956253051757812,0.742771148681641,0.985130310058594,1.01302719116211,0.686885833740234,1.27001571655273
0.0799999237060547,0.753664016723633,0,324.302886962891,0,0,0.00175385584589094,43.9613037109375,43.9431762695312,44.17333984375,44.2057800292969,43.8688049316406,44.2239074707031,42.7055816650391,42.9369659423828,42.8125190734863,42.7761459350586,42.8884391784668,42.5746116638184,1.25572204589844,1.00621032714844,1.36082077026367,1.42963409423828,0.980365753173828,1.64929580688477
0.109999656677246,1.03589713573456,0,324.602325439453,0,0,0.00241064210422337,44.2149963378906,44.1898193359375,44.5058898925781,44.55078125,44.0882263183594,44.5758361816406,42.8218650817871,42.9149169921875,42.8394775390625,42.7989044189453,42.8495101928711,42.7599449157715,1.39313125610352,1.27490234375,1.66641235351562,1.75187683105469,1.23871612548828,1.81589126586914
0.139999389648438,1.31776225566864,0,324.900177001953,0,0,0.00306657189503312,44.467529296875,44.4351501464844,44.8369140625,44.8944091796875,44.3067016601562,44.9263916015625,43.0943145751953,42.8764419555664,42.9196166992188,42.860725402832,42.9110488891602,43.057933807373,1.37321472167969,1.55870819091797,1.91729736328125,2.03368377685547,1.39565277099609,1.86845779418945
0.170000076293945,1.59916794300079,0,325.196044921875,0,0,0.0037214329931885,44.7185363769531,44.6788330078125,45.166015625,45.2362365722656,44.5238952636719,45.2752380371094,43.672607421875,42.9206504821777,43.1566429138184,43.028148651123,43.1032524108887,43.3264808654785,1.04592895507812,1.75818252563477,2.00937271118164,2.20808792114258,1.4206428527832,1.94875717163086
0.199999809265137,1.87999677658081,0,325.489501953125,0,0,0.00437495112419128,44.9676208496094,44.9204406738281,45.4927673339844,45.5758361816406,44.7394409179688,45.6218872070312,43.8993911743164,43.1007461547852,43.4211006164551,43.2709426879883,43.430248260498,43.6266822814941,1.06822967529297,1.81969451904297,2.0716667175293,2.30489349365234,1.3091926574707,1.99520492553711
0.229999542236328,2.1601574420929,0,325.780151367188,0,0,0.00502691464498639,45.2143859863281,45.1596069335938,45.8167419433594,45.9127807617188,44.9529418945312,45.9659729003906,44.0841598510742,43.4063606262207,43.796314239502,43.528621673584,43.7196617126465,44.0476417541504,1.13022613525391,1.75324630737305,2.02042770385742,2.38415908813477,1.23328018188477,1.91833114624023
0.260000228881836,2.43955969810486,0,326.067565917969,0,0,0.00567711284384131,45.4584350585938,45.3959350585938,46.1375427246094,46.2466735839844,45.1640014648438,46.3070068359375,44.2956809997559,43.6047019958496,44.0981559753418,43.7815856933594,44.044792175293,44.3784484863281,1.16275405883789,1.79123306274414,2.03938674926758,2.465087890625,1.11920928955078,1.92855834960938
