time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error
0,-30,0,308.5,0,0,0,31.8030395507812,37.5647888183594,22.8970642089844,26.7550659179688,35.6220703125,26.0048217773438,31.43922996521,37.0883941650391,22.5931396484375,26.2749309539795,35.4825439453125,25.6354598999023,0.363809585571289,0.476394653320312,0.303924560546875,0.480134963989258,0.1395263671875,0.369361877441406
0.0199995040893555,-29.8800029754639,0,308.5,0,0,0,31.7852783203125,37.5245056152344,22.9149475097656,26.7573852539062,35.58935546875,26.0101623535156,31.2968559265137,36.8923797607422,22.4262447357178,26.1653518676758,35.3158187866211,25.4759311676025,0.488422393798828,0.632125854492188,0.488702774047852,0.592033386230469,0.273536682128906,0.534231185913086
0.0500001907348633,-29.6999988555908,0,308.5,0,0,0,31.7587280273438,37.4641418457031,22.9418334960938,26.7609252929688,35.5403137207031,26.0182189941406,31.1663799285889,36.7709579467773,22.283504486084,25.9884719848633,35.143196105957,25.312313079834,0.592348098754883,0.693183898925781,0.658329010009766,0.772453308105469,0.397117614746094,0.705905914306641
0.0799999237060547,-29.5200004577637,0,308.5,0,0,0,31.7322692871094,37.4038696289062,22.9688415527344,26.7645874023438,35.4913940429688,26.0263977050781,31.1167545318604,36.7302360534668,22.2283229827881,25.8971786499023,35.0792388916016,25.2719764709473,0.615514755249023,0.673633575439453,0.740518569946289,0.867408752441406,0.412155151367188,0.754421234130859
0.109999656677246,-29.3400020599365,0,308.5,0,0,0,31.7059326171875,37.3436889648438,22.9959411621094,26.7683715820312,35.4425659179688,26.0346984863281,31.2420902252197,36.691577911377,22.279333114624,25.9077129364014,35.1283264160156,25.2766723632812,0.463842391967773,0.652111053466797,0.716608047485352,0.860658645629883,0.314239501953125,0.758026123046875
0.139999389648438,-29.1600036621094,0,308.5,0,0,0,31.6796875,37.2835998535156,23.0231323242188,26.7722473144531,35.393798828125,26.0430603027344,31.2191791534424,36.6995468139648,22.4321060180664,25.9849395751953,35.1500854492188,25.3878173828125,0.460508346557617,0.584053039550781,0.591026306152344,0.787307739257812,0.24371337890625,0.655242919921875
0.170000076293945,-28.9799995422363,0,308.5,0,0,0,31.6535034179688,37.2235717773438,23.0504150390625,26.7762145996094,35.3451538085938,26.0515441894531,31.253360748291,36.7096672058105,22.5880527496338,26.157506942749,35.2254333496094,25.5576171875,0.400142669677734,0.513904571533203,0.462362289428711,0.618707656860352,0.119720458984375,0.493927001953125
0.199999809265137,-28.8000011444092,0,308.5,0,0,0,31.6274719238281,37.1636657714844,23.0778198242188,26.7802734375,35.2966003417969,26.0601501464844,31.2561092376709,36.7893562316895,22.7944889068604,26.4767532348633,35.3206825256348,25.6769351959229,0.371362686157227,0.374309539794922,0.283330917358398,0.303520202636719,-0.0240821838378906,0.383214950561523
0.229999542236328,-28.620002746582,0,308.5,0,0,0,31.6015014648438,37.1038513183594,23.1053161621094,26.7844543457031,35.2481384277344,26.06884765625,31.399881362915,36.8209762573242,22.9112777709961,26.566743850708,35.3846664428711,25.7035846710205,0.201620101928711,0.282875061035156,0.194038391113281,0.217710494995117,-0.136528015136719,0.365262985229492
0.260000228881836,-28.439998626709,0,308.5,0,0,0,31.5756530761719,37.0440979003906,23.1329345703125,26.7887268066406,35.1997375488281,26.0776062011719,31.4597091674805,36.8764038085938,22.9467697143555,26.4933853149414,35.3627586364746,25.7235412597656,0.115943908691406,0.167694091796875,0.186164855957031,0.295341491699219,-0.163021087646484,0.35406494140625
0.289999961853027,-28.2600002288818,0,308.5,0,0,0,31.5498962402344,36.9844360351562,23.1606140136719,26.7930908203125,35.1514587402344,26.0865173339844,31.5411128997803,36.9048728942871,23.0071296691895,26.4984073638916,35.3709831237793,25.816858291626,0.00878334045410156,0.0795631408691406,0.153484344482422,0.294683456420898,-0.219524383544922,0.269659042358398
0.319999694824219,-28.0800018310547,0,308.5,0,0,0,31.5242309570312,36.9248657226562,23.1884155273438,26.7975769042969,35.103271484375,26.0955200195312,31.6103820800781,36.931755065918,23.0137767791748,26.4370136260986,35.4165573120117,25.8211765289307,-0.086151123046875,-0.00688934326171875,0.174638748168945,0.360563278198242,-0.313285827636719,0.274343490600586
0.34999942779541,-27.9000034332275,0,308.5,0,0,0,31.4986572265625,36.8654174804688,23.2163391113281,26.8021545410156,35.05517578125,26.1046142578125,31.5913314819336,36.8963165283203,23.0030879974365,26.4758052825928,35.4349899291992,25.8025531768799,-0.0926742553710938,-0.0308990478515625,0.213251113891602,0.326349258422852,-0.379814147949219,0.302061080932617
0.380000114440918,-27.7199993133545,0,308.5,0,0,0,31.4732055664062,36.8060302734375,23.2443237304688,26.8068542480469,35.0071716308594,26.1138305664062,31.5672721862793,36.9055328369141,22.9822597503662,26.3991413116455,35.3892517089844,25.7883186340332,-0.0940666198730469,-0.0995025634765625,0.262063980102539,0.407712936401367,-0.382080078125,0.325511932373047
