time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error,dL1_desired_mm,vL1_desired_mm_s,dirL1_desired,dL1_actual_mm,vL1_actual_mm_s,dirL1_actual,L1_actual_prev,L1_actual_prev2,L1_desired_prev,vL1_actual_prev_mm_s,dirL1_actual_prev,errorL1_prev_mm,dL2_desired_mm,vL2_desired_mm_s,dirL2_desired,dL2_actual_mm,vL2_actual_mm_s,dirL2_actual,L2_actual_prev,L2_actual_prev2,L2_desired_prev,vL2_actual_prev_mm_s,dirL2_actual_prev,errorL2_prev_mm,dL3_desired_mm,vL3_desired_mm_s,dirL3_desired,dL3_actual_mm,vL3_actual_mm_s,dirL3_actual,L3_actual_prev,L3_actual_prev2,L3_desired_prev,vL3_actual_prev_mm_s,dirL3_actual_prev,errorL3_prev_mm,dL4_desired_mm,vL4_desired_mm_s,dirL4_desired,dL4_actual_mm,vL4_actual_mm_s,dirL4_actual,L4_actual_prev,L4_actual_prev2,L4_desired_prev,vL4_actual_prev_mm_s,dirL4_actual_prev,errorL4_prev_mm,dL5_desired_mm,vL5_desired_mm_s,dirL5_desired,dL5_actual_mm,vL5_actual_mm_s,dirL5_actual,L5_actual_prev,L5_actual_prev2,L5_desired_prev,vL5_actual_prev_mm_s,dirL5_actual_prev,errorL5_prev_mm,dL6_desired_mm,vL6_desired_mm_s,dirL6_desired,dL6_actual_mm,vL6_actual_mm_s,dirL6_actual,L6_actual_prev,L6_actual_prev2,L6_desired_prev,vL6_actual_prev_mm_s,dirL6_actual_prev,errorL6_prev_mm
0.0500001907348633,0.0249507613480091,0,323.500793457031,0,0,0,43.2818603515625,43.2771911621094,43.2889099121094,43.285888671875,43.2787780761719,43.2864685058594,42.6814002990723,42.7667465209961,42.9734420776367,42.9390029907227,42.5136260986328,42.5629653930664,0.600460052490234,0.510444641113281,0.315467834472656,0.346885681152344,0.765151977539062,0.723503112792969,-0.0001525878905965783,-0.0050861466072286135,0,-0.1891632080077983,-6.305295950155291,-1,42.8705635070801,43.1766319274902,43.2820129394531,-15.303800486383096,-1.0,0.41144943237299714,-0.0029296875,-0.09765401487697886,0,-0.226806640625,-7.560048318392781,-1,42.9935531616211,43.2119674682617,43.2801208496094,-10.920986123693188,-1.0,0.28656768798830257,0.004089355468806843,0.13630872910101108,0,-0.2609672546387003,-8.698709390299125,-1,43.2344093322754,43.4658393859863,43.2848205566406,-11.571789614227379,-1.0,0.05041122436519885,0.0022888183594034217,0.0762921991235871,0,-0.15761566162110086,-5.2537351389156175,-1,43.0966186523438,43.3579216003418,43.2835998535156,-13.065471365216128,-1.0,0.18698120117179684,-0.0019836425780965783,-0.0661199059053404,0,-0.3327560424805043,-11.091614215780957,-1,42.8463821411133,43.0865669250488,43.28076171875,-12.009536979636042,-1.0,0.43437957763669743,0.0026245117188068434,0.08748172166252163,0,-0.231540679931598,-7.717846016910019,-1,42.794506072998,43.0662498474121,43.2838439941406,-13.58752563063489,-1.0,0.48933792114259944
0.0799999237060547,0.0397980026900768,0,323.502014160156,0,0,0,43.2822570800781,43.2748107910156,43.2935180664062,43.2886657714844,43.27734375,43.2896118164062,42.6356010437012,42.6949501037598,42.9246025085449,42.8407325744629,42.5080604553223,42.4867095947266,0.646656036376953,0.579860687255859,0.368915557861328,0.447933197021484,0.769283294677734,0.802902221679688,0.0003967285155965783,0.013224401563092405,0,-0.045799255371100855,-1.526655434402755,-1,42.6814002990723,42.8705635070801,43.2818603515625,-6.305295950155291,-1.0,0.6004600524901988,-0.0023803710938068434,-0.07934640938613362,0,-0.0717964172362997,-2.3932352099682173,-1,42.7667465209961,42.9935531616211,43.2771911621094,-7.560048318392781,-1.0,0.5104446411133026,0.00460815429679684,0.15360651047201082,0,-0.048839569091796875,-1.6280001271577078,-1,42.9734420776367,43.2344093322754,43.2889099121094,-8.698709390299125,-1.0,0.315467834472706,0.0027770996094034217,0.09257081094922602,0,-0.09827041625980115,-3.2757096989553127,-1,42.9390029907227,43.0966186523438,43.285888671875,-5.2537351389156175,-1.0,0.3468856811523011,-0.0014343261719034217,-0.04781129796324515,0,-0.005565643310497137,-0.18552309501693892,0,42.5136260986328,42.8463821411133,43.2787780761719,-11.091614215780957,-1.0,0.7651519775391051,0.0031433105467968403,0.10477795085094078,0,-0.07625579833980112,-2.541882569855845,-1,42.5629653930664,42.794506072998,43.2864685058594,-7.717846016910019,-1.0,0.7235031127930043
0.109999656677246,0.0544752106070518,0,323.503784179688,0,0,0,43.283203125,43.2730102539062,43.298583984375,43.2919616699219,43.2764587402344,43.2932739257812,42.6486625671387,42.6283950805664,42.9065361022949,42.7543106079102,42.5386352539062,42.583251953125,0.634540557861328,0.644615173339844,0.392047882080078,0.537651062011719,0.737823486328125,0.71002197265625,0.0009460449219034217,0.031535111422888576,0,0.0130615234375,0.43538798995454275,0,42.6356010437012,42.6814002990723,43.2822570800781,-1.526655434402755,-1.0,0.6466560363768963,-0.0018005371093963163,-0.06001843786827602,0,-0.06655502319340201,-2.2185205200764524,-1,42.6949501037598,42.7667465209961,43.2748107910156,-2.3932352099682173,-1.0,0.5798606872557954,0.005065917968799738,0.1688654353578591,0,-0.01806640625,-0.6022189019931993,-1,42.9246025085449,42.9734420776367,43.2935180664062,-1.6280001271577078,-1.0,0.3689155578612997,0.0032958984375,0.10986425914740798,0,-0.08642196655269885,-2.880757859934612,-1,42.8407325744629,42.9390029907227,43.2886657714844,-3.2757096989553127,-1.0,0.4479331970215057,-0.0008850097655965783,-0.029500588103449188,0,0.03057479858389911,1.019169024379652,1,42.5080604553223,42.5136260986328,43.27734375,-0.18552309501693892,0.0,0.7692832946776988,0.003662109375,0.12207139905267553,0,0.09654235839840197,3.2181072575249745,1,42.4867095947266,42.5629653930664,43.2896118164062,-2.541882569855845,-1.0,0.8029022216796022
0.139999389648438,0.0689192116260529,0,323.506134033203,0,0,0,43.2847290039062,43.2718200683594,43.30419921875,43.2958374023438,43.2761840820312,43.2974548339844,42.7065734863281,42.6493110656738,42.8995475769043,42.7570724487305,42.6869506835938,42.6716270446777,0.578155517578125,0.622509002685547,0.404651641845703,0.538764953613281,0.5892333984375,0.625827789306641,0.001525878906200262,0.050863082936955656,0,0.05791091918939628,1.930381155225838,1,42.6486625671387,42.6356010437012,43.283203125,0.43538798995454275,0.0,0.6345405578612997,-0.0011901855467968403,-0.03967320468951326,0,0.02091598510740056,0.6972057093803354,1,42.6283950805664,42.6949501037598,43.2730102539062,-2.2185205200764524,-1.0,0.6446151733398011,0.005615234375,0.18717614521409806,0,-0.006988525390603684,-0.23295291985813976,0,42.9065361022949,42.9246025085449,43.298583984375,-0.6022189019931993,-1.0,0.39204788208009944,0.0038757324218963163,0.1291922306647891,0,0.002761840820298289,0.09206218011841692,0,42.7543106079102,42.8407325744629,43.2919616699219,-2.880757859934612,-1.0,0.5376510620117045,-0.0002746582032031597,-0.009155354931555795,0,0.14831542968759948,4.943891661636559,1,42.5386352539062,42.5080604553223,43.2764587402344,1.019169024379652,1.0,0.7378234863282032,0.00418090820320316,0.13936484725440662,0,0.08837509155269885,2.9458626060959694,1,42.583251953125,42.4867095947266,43.2932739257812,3.2181072575249745,1.0,0.7100219726562003
0.170000076293945,0.0830678269267082,0,323.509002685547,0,0,0,43.2867736816406,43.2712097167969,43.3102416992188,43.3001403808594,43.2764892578125,43.3021240234375,42.8081741333008,42.6441383361816,42.8572425842285,42.7386627197266,42.9169502258301,42.8449020385742,0.478599548339844,0.627071380615234,0.452999114990234,0.561477661132812,0.359539031982422,0.457221984863281,0.0020446777343963163,0.06815436455027049,0,0.10160064697270599,3.3866107190557253,1,42.7065734863281,42.6486625671387,43.2847290039062,1.930381155225838,1.0,0.5781555175781037,-0.0006103515625,-0.020344586432704467,0,-0.005172729492201711,-0.17242037001764404,0,42.6493110656738,42.6283950805664,43.2718200683594,0.6972057093803354,1.0,0.6225090026856037,0.006042480468799738,0.20141140568543214,0,-0.04230499267579546,-1.4101341471173021,-1,42.8995475769043,42.9065361022949,43.30419921875,-0.23295291985813976,0.0,0.4046516418457031,0.004302978515603684,0.14342933434985597,0,-0.018409729003899145,-0.6136435882762117,-1,42.7570724487305,42.7543106079102,43.2958374023438,0.09206218011841692,0.0,0.5387649536133026,0.000305175781299738,0.01017229321801013,0,0.2299995422362997,7.666475936168118,1,42.6869506835938,42.5386352539062,43.2761840820312,4.943891661636559,1.0,0.5892333984374005,0.004669189453096578,0.15563608620924183,0,0.17327499389649859,5.775700934580068,1,42.6716270446777,42.583251953125,43.2974548339844,2.9458626060959694,1.0,0.6258277893067046
0.199999809265137,0.0968582257628441,0,323.512420654297,0,0,0,43.2893676757812,43.271240234375,43.3167114257812,43.3049621582031,43.2773742675781,43.3072814941406,43.0886917114258,42.6017150878906,42.8638000488281,42.7272987365723,43.093090057373,43.030876159668,0.200675964355469,0.669525146484375,0.452911376953125,0.577663421630859,0.184284210205078,0.276405334472656,0.0025939941406036837,0.08646724099493262,0,0.280517578125,9.350669167434729,1,42.8081741333008,42.7065734863281,43.2867736816406,3.3866107190557253,1.0,0.478599548339794,3.051757809657829e-05,0.0010172616578248738,0,-0.042423248291001414,-1.4141208634003317,-1,42.6441383361816,42.6493110656738,43.2712097167969,-0.17242037001764404,0.0,0.6270713806153054,0.006469726562400524,0.2156594716564059,0,0.006557464599595164,0.21858409892821837,0,42.8572425842285,42.8995475769043,43.3102416992188,-1.4101341471173021,-1.0,0.4529991149902983,0.004821777343693157,0.16072734208412426,0,-0.011363983154296875,-0.378802810185325,0,42.7386627197266,42.7570724487305,43.3001403808594,-0.6136435882762117,-1.0,0.5614776611328054,0.0008850097655965783,0.029500588103448504,0,0.1761398315428977,5.8713799790164956,1,42.9169502258301,42.6869506835938,43.2764892578125,7.666475936168118,1.0,0.35953903198240056,0.005157470703096578,0.17191722033156667,0,0.18597412109379974,6.199192548559887,1,42.8449020385742,42.6716270446777,43.3021240234375,5.775700934580068,1.0,0.45722198486330257
0.229999542236328,0.110229797661304,0,323.516387939453,0,0,0,43.2925109863281,43.2718811035156,43.3236389160156,43.3102416992188,43.2788696289062,43.3128662109375,43.1259346008301,42.5686264038086,42.8928489685059,42.8426971435547,43.2412147521973,43.1335334777832,0.166576385498047,0.703254699707031,0.430789947509766,0.467544555664062,0.0376548767089844,0.179332733154297,0.0031433105468963163,0.10477795085425812,0,0.037242889404296875,1.2414406968242535,1,43.0886917114258,42.8081741333008,43.2893676757812,9.350669167434729,1.0,0.2006759643553977,0.0006408691405965783,0.021362494833271038,0,-0.03308868408199572,-1.102965953522689,-1,42.6017150878906,42.6441383361816,43.271240234375,-1.4141208634003317,-1.0,0.6695251464844034,0.006927490234396316,0.23091839654202412,0,0.02904891967780543,0.9683059414462577,1,42.8638000488281,42.8572425842285,43.3167114257812,0.21858409892821837,0.0,0.4529113769531037,0.00527954101570316,0.17598626697021436,0,0.11539840698240056,3.84664780493942,1,42.7272987365723,42.7386627197266,43.3049621582031,-0.378802810185325,0.0,0.5776634216307954,0.0014953613281036837,0.049845821279132466,0,0.14812469482430402,4.937533776268925,1,43.093090057373,42.9169502258301,43.2773742675781,5.8713799790164956,1.0,0.18428421020509944,0.005584716796903422,0.1861588835562795,0,0.10265731811520595,3.421941062401745,1,43.030876159668,42.8449020385742,43.3072814941406,6.199192548559887,1.0,0.2764053344725994
0.260000228881836,0.123122878372669,0,323.520874023438,0,0,0,43.2961730957031,43.2731323242188,43.3309631347656,43.3160095214844,43.2809448242188,43.3189392089844,43.0856590270996,42.6253852844238,42.9577522277832,42.8652153015137,43.2421760559082,43.2393417358398,0.210514068603516,0.647747039794922,0.373210906982422,0.450794219970703,0.0387687683105469,0.0795974731445312,0.003662109375,0.12206751859622275,0,-0.04027557373049717,-1.3424883972289887,-1,43.1259346008301,43.0886917114258,43.2925109863281,1.2414406968242535,1.0,0.16657638549799714,0.0012512207032031597,0.04170640218964804,0,0.05675888061519885,1.891919384575064,1,42.5686264038086,42.6017150878906,43.2718811035156,-1.102965953522689,-1.0,0.7032546997069957,0.00732421875,0.2441350371924455,0,0.06490325927730112,2.1633924597862184,1,42.8928489685059,42.8638000488281,43.3236389160156,0.9683059414462577,1.0,0.43078994750969457,0.005767822265603684,0.1922563417883403,0,0.022518157958998586,0.7505880857020392,1,42.8426971435547,42.7272987365723,43.3102416992188,3.84664780493942,1.0,0.467544555664098,0.002075195312599476,0.06917159387450868,0,0.0009613037109019729,0.03204272363032426,0,43.2412147521973,43.093090057373,43.2788696289062,4.937533776268925,1.0,0.03765487670889911,0.006072998046903422,0.20242863500635008,0,0.10580825805659799,3.5268612117729856,1,43.1335334777832,43.030876159668,43.3128662109375,3.421941062401745,1.0,0.17933273315429688
0.289999961853027,0.135477676987648,0,323.525848388672,0,0,0,43.3003540039062,43.2749938964844,43.3386535644531,43.3221740722656,43.2835998535156,43.3254089355469,43.1283645629883,42.7037963867188,43.0885734558105,42.8634452819824,43.2988510131836,43.2545471191406,0.171989440917969,0.571197509765625,0.250080108642578,0.458728790283203,-0.0152511596679688,0.07086181640625,0.004180908203103684,0.1393648472510953,0,0.0427055358887003,1.4235305337454425,1,43.0856590270996,43.1259346008301,43.2961730957031,-1.3424883972289887,-1.0,0.2105140686034943,0.0018615722656036837,0.06205296118440009,0,0.07841110229500003,2.6137266745106977,1,42.6253852844238,42.5686264038086,43.2731323242188,1.891919384575064,1.0,0.647747039795,0.0076904296875,0.256349938010621,0,0.130821228027294,4.360746415740523,1,42.9577522277832,42.8928489685059,43.3309631347656,2.1633924597862184,1.0,0.37321090698239345,0.006164550781193157,0.2054868550701109,0,-0.001770019531299738,-0.059001176210451665,0,42.8652153015137,42.8426971435547,43.3160095214844,0.7505880857020392,1.0,0.4507942199707031,0.0026550292967968403,0.08850176431058523,0,0.05667495727539773,1.8891820580477547,1,43.2421760559082,43.2412147521973,43.2809448242188,0.03204272363032426,0.0,0.03876876831059661,0.0064697265625,0.21565947165972876,0,0.01520538330079546,0.5068506214837749,1,43.2393417358398,43.1335334777832,43.3189392089844,3.5268612117729856,1.0,0.0795974731446023
0.319999694824219,0.147236973047256,0,323.531311035156,0,0,0,43.3050231933594,43.2774963378906,43.3466491699219,43.3287658691406,43.2868347167969,43.3322448730469,43.099048614502,42.7683067321777,43.1399612426758,42.859977722168,43.2978439331055,43.2825241088867,0.205974578857422,0.509189605712891,0.206687927246094,0.468788146972656,-0.0110092163085938,0.0497207641601562,0.00466918945320316,0.1556410337947629,0,-0.029315948486299703,-0.9772069809571661,-1,43.1283645629883,43.0856590270996,43.3003540039062,1.4235305337454425,1.0,0.1719894409178977,0.0025024414061931566,0.08341545601743147,0,0.06451034545889911,2.1503639889343935,1,42.7037963867188,42.6253852844238,43.2749938964844,2.6137266745106977,1.0,0.5711975097656037,0.007995605468806843,0.26652255460022994,0,0.05138778686530543,1.7129414756675274,1,43.0885734558105,42.9577522277832,43.3386535644531,4.360746415740523,1.0,0.25008010864259944,0.006591796875,0.21972851829481066,0,-0.003467559814403387,-0.11558635597634141,0,42.8634452819824,42.8652153015137,43.3221740722656,-0.059001176210451665,0.0,0.458728790283196,0.0032348632813068434,0.10782973583175559,0,-0.0010070800781036837,-0.03356963473877442,0,43.2988510131836,43.2421760559082,43.2835998535156,1.8891820580477547,1.0,-0.015251159668004277,0.0068359375,0.22786661156498886,0,0.027976989746100855,0.9325746256797168,1,43.2545471191406,43.2393417358398,43.3254089355469,0.5068506214837749,1.0,0.07086181640630684
