time,X_desired,Y_desired,Z_desired,Roll_desired,Pitch_desired,Yaw_desired,L1_desired,L2_desired,L3_desired,L4_desired,L5_desired,L6_desired,L1_actual,L2_actual,L3_actual,L4_actual,L5_actual,L6_actual,L1_error,L2_error,L3_error,L4_error,L5_error,L6_error
0,0,0,323.5,0,0,0,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.2824096679688,43.1170883178711,43.0078506469727,43.354320526123,43.3650131225586,43.0930366516113,42.9794540405273,0.165321350097656,0.274559020996094,-0.0719108581542969,-0.0826034545898438,0.189373016357422,0.302955627441406
0.0199995040893555,0,0,323.939788818359,0,0,0,43.7093200683594,43.7092895507812,43.7092895507812,43.7092895507812,43.7092895507812,43.7092895507812,42.9288940429688,42.7490158081055,43.1384315490723,43.1293106079102,42.8348121643066,42.7213478088379,0.780426025390625,0.960273742675781,0.570858001708984,0.579978942871094,0.874477386474609,0.987941741943359
0.0500001907348633,0,0,324.599395751953,0,0,0,44.3496398925781,44.3496398925781,44.3496398925781,44.3496398925781,44.3496398925781,44.3496398925781,42.8016548156738,42.5092086791992,42.8667793273926,42.9048347473145,42.6322288513184,42.5487518310547,1.5479850769043,1.84043121337891,1.48286056518555,1.44480514526367,1.71741104125977,1.80088806152344
0.0799999237060547,0,0,325.258544921875,0,0,0,44.9895935058594,44.9895935058594,44.9895935058594,44.9895935058594,44.9895935058594,44.9895935058594,42.6432952880859,42.383113861084,42.7380332946777,42.7897262573242,42.6165924072266,42.607234954834,2.34629821777344,2.60647964477539,2.25156021118164,2.19986724853516,2.37300109863281,2.38235855102539
0.109999656677246,0,0,325.917083740234,0,0,0,45.6290588378906,45.6290588378906,45.6290588378906,45.6290588378906,45.6290588378906,45.6290588378906,42.7864990234375,42.5229072570801,42.8301582336426,42.7311553955078,42.7832107543945,42.7831878662109,2.84255981445312,3.10615158081055,2.79890060424805,2.89790344238281,2.84584808349609,2.84587097167969
0.139999389648438,0,0,326.574768066406,0,0,0,46.2677612304688,46.2677307128906,46.2677307128906,46.2677307128906,46.2677307128906,46.2677307128906,42.9624710083008,42.717041015625,42.9759101867676,42.7517242431641,43.1030921936035,43.0942420959473,3.30529022216797,3.55068969726562,3.29182052612305,3.51600646972656,3.16463851928711,3.17348861694336
0.170000076293945,0,0,327.231384277344,0,0,0,46.9054565429688,46.9054565429688,46.9054565429688,46.9054565429688,46.9054565429688,46.9054565429688,43.1336059570312,42.941837310791,43.2877349853516,43.0248069763184,43.420524597168,43.417106628418,3.7718505859375,3.96361923217773,3.61772155761719,3.88064956665039,3.48493194580078,3.48834991455078
0.199999809265137,0,0,327.886657714844,0,0,0,47.5419616699219,47.5419616699219,47.5419616699219,47.5419616699219,47.5419616699219,47.5419616699219,43.399585723877,43.1652336120605,43.6283988952637,43.2941932678223,43.7987174987793,43.8176879882812,4.14237594604492,4.37672805786133,3.9135627746582,4.24776840209961,3.74324417114258,3.72427368164062
0.229999542236328,0,0,328.540374755859,0,0,0,48.1770324707031,48.1770324707031,48.1770324707031,48.1770324707031,48.1770324707031,48.1770324707031,43.7502021789551,43.4304809570312,43.9397926330566,43.6767234802246,44.1616020202637,44.1600952148438,4.42683029174805,4.74655151367188,4.23723983764648,4.50030899047852,4.01543045043945,4.01693725585938
0.260000228881836,0,0,329.192291259766,0,0,0,48.8103942871094,48.8103942871094,48.8103942871094,48.8103942871094,48.8103942871094,48.8103942871094,44.1894874572754,43.7002754211426,44.2927360534668,43.9056091308594,44.5053176879883,44.4546585083008,4.62090682983398,5.1101188659668,4.51765823364258,4.90478515625,4.30507659912109,4.35573577880859
0.289999961853027,0,0,329.842193603516,0,0,0,49.44189453125,49.4418640136719,49.4418640136719,49.4418640136719,49.4418640136719,49.4418640136719,44.4439163208008,43.9641418457031,44.6882553100586,44.2294425964355,45.4463882446289,44.8177833557129,4.99797821044922,5.47772216796875,4.75360870361328,5.21242141723633,3.99547576904297,4.62408065795898
0.319999694824219,0,0,330.489837646484,0,0,0,50.0712585449219,50.0712280273438,50.0712280273438,50.0712280273438,50.0712280273438,50.0712280273438,44.7915306091309,44.2960929870605,45.0314865112305,44.5817832946777,45.4512481689453,45.0787773132324,5.27972793579102,5.7751350402832,5.03974151611328,5.48944473266602,4.61997985839844,4.99245071411133
0.34999942779541,0,0,331.135009765625,0,0,0,50.6982727050781,50.6982727050781,50.6982727050781,50.6982727050781,50.6982727050781,50.6982727050781,45.4768028259277,44.6903648376465,45.4697265625,44.8940925598145,45.6356048583984,45.3223876953125,5.22146987915039,6.00790786743164,5.22854614257812,5.80418014526367,5.06266784667969,5.37588500976562
0.380000114440918,0,0,331.777465820312,0,0,0,51.3227233886719,51.3227233886719,51.3227233886719,51.3227233886719,51.3227233886719,51.3227233886719,45.7851905822754,45.0057907104492,45.8320999145508,45.2369194030762,45.9667625427246,45.7347221374512,5.53753280639648,6.31693267822266,5.49062347412109,6.0858039855957,5.35596084594727,5.5880012512207
0.409999847412109,0,0,332.416961669922,0,0,0,51.9443664550781,51.9443664550781,51.9443664550781,51.9443664550781,51.9443664550781,51.9443664550781,45.9936637878418,45.3144607543945,46.2487716674805,45.7051162719727,46.4073753356934,46.1652984619141,5.95070266723633,6.62990570068359,5.69559478759766,6.23925018310547,5.53699111938477,5.77906799316406
0.439999580383301,0,0,333.053314208984,0,0,0,52.5630187988281,52.5630187988281,52.5630187988281,52.5630187988281,52.5630187988281,52.5630187988281,46.3182678222656,46.2296485900879,46.703125,46.116870880127,46.787353515625,46.5580940246582,6.2447509765625,6.33337020874023,5.85989379882812,6.44614791870117,5.77566528320312,6.00492477416992
